书名,作者,时间,rar下载,txt下载,相关度,介绍
穿越之当丑女遇上丑男,春本无香,2011/10/21 5:03,https://xiazai.xqishu.com/rar/穿越之当丑女遇上丑男.rar,https://xiazai.xqishu.com/txt/穿越之当丑女遇上丑男.txt,0,"穿越到了古代,倒霉的要嫁给一个凶神恶煞的大将军,不用怕,山人自有妙计,原来自己喜欢的人并不升时微秒年?自己,而是和自己长的像的人?连那个性格有问题的人也喜欢的不是自己?看来都是容貌惹的祸啊!当你必须和一个容貌丑陋的人生活你该做何选择?当你发现真相..."
穿越之恶搞美男,魔鬼壁虎,2015/4/17 6:54,https://xiazai.xqishu.com/rar/穿越之恶搞美男.rar,https://xiazai.xqishu.com/txt/穿越之恶搞美男.txt,0,暂无
穿越之绝版无赖,女巫仙仙,2012/2/22 23:03,https://xiazai.xqishu.com/rar/穿越之绝版无赖.rar,https://xiazai.xqishu.com/txt/穿越之绝版无赖.txt,0,多重身份的冰山美男如何逐渐走向无赖趋势？想知道无赖是怎样炼成的？
穿越之绝色战神,星羽琉璃,2011/10/22 11:56,https://xiazai.xqishu.com/rar/穿越之绝色战神.rar,https://xiazai.xqishu.com/txt/穿越之绝色战神.txt,0,暂无
穿越之恋上大唐邪恶男,蒂青炎,2015/4/17 6:54,https://xiazai.xqishu.com/rar/穿越之恋上大唐邪恶男.rar,https://xiazai.xqishu.com/txt/穿越之恋上大唐邪恶男.txt,0,暂无
穿越之明月何须笑春风,明月如昔,2012/2/22 12:39,https://xiazai.xqishu.com/rar/穿越之明月何须笑春风.rar,https://xiazai.xqishu.com/txt/穿越之明月何须笑春风.txt,0,从江湖的纷争再到宫廷谋术，她都游走自如，只是何日才是她功成身退之时？
穿越之陌上花,孤钵,2011/10/21 5:04,https://xiazai.xqishu.com/rar/穿越之陌上花.rar,https://xiazai.xqishu.com/txt/穿越之陌上花.txt,0,吴人引为佳话。
穿越之全才皇后,胭脂绿,2011/10/23 16:57,https://xiazai.xqishu.com/rar/穿越之全才皇后.rar,https://xiazai.xqishu.com/txt/穿越之全才皇后.txt,0,而且还是个德育体全面发展的美少女
穿越之若痕宫宫主,最好看的天使,2012/2/22 12:39,https://xiazai.xqishu.com/rar/穿越之若痕宫宫主.rar,https://xiazai.xqishu.com/txt/穿越之若痕宫宫主.txt,0,穿越?是多少人的梦想?我也不知道前世积了多少德?才换来一次比中彩票概率还低的穿越之旅?可是（借用一句台词）为什么我的命这么苦?那么多帅哥都跟我有仇?虽然我长得还行吧?但是为什么那么多人要置我于死地（长的丑点也有错！？）?虽然我心里善良?但是为什么那么讨人厌?虽然我武功不咋地吧?但是我就喜欢狗拿耗子多管闲事?虽然处境非常糟?但是有着牛脾气的我?是会这么容易屈服于现实状况的人吗！？笑傲江湖?独步天下?哈哈啊哈?啊?摔一跤（丢脸）?
穿越之我的暴虐王子,追月逐花,2011/10/22 1:19,https://xiazai.xqishu.com/rar/穿越之我的暴虐王子.rar,https://xiazai.xqishu.com/txt/穿越之我的暴虐王子.txt,0,暂无
穿越之乌龙女冠,皇旒,2011/10/25 12:45,https://xiazai.xqishu.com/rar/穿越之乌龙女冠.rar,https://xiazai.xqishu.com/txt/穿越之乌龙女冠.txt,0,　　另类的一女Ｎ男，尽管书中帅哥如林，但由于女主的容貌、性格，所以没人追她，喜欢众男追美情节的朋友们可能会失望的。呃，为了不影响市容，女主在合适的时候会逐渐好看起来。
船,琼瑶,2011/10/22 1:18,https://xiazai.xqishu.com/rar/船.rar,https://xiazai.xqishu.com/txt/船.txt,0,暂无
窗外,琼瑶,2011/10/22 1:18,https://xiazai.xqishu.com/rar/窗外.rar,https://xiazai.xqishu.com/txt/窗外.txt,0,暂无
闯祸金钗,猫子,2015/4/17 6:51,https://xiazai.xqishu.com/rar/闯祸金钗.rar,https://xiazai.xqishu.com/txt/闯祸金钗.txt,0,暂无
春来归梦满清山,白云青枫,2011/10/21 5:06,https://xiazai.xqishu.com/rar/春来归梦满清山.rar,https://xiazai.xqishu.com/txt/春来归梦满清山.txt,0,十五岁的我，会蹲在永和宫的墙角里，强忍着胃痛，咬牙切齿地说：“如玉发誓死皮赖活，上天下地，枪林箭雨，刀山油锅，不管怎样，非嫁给四爷做老婆不可！”
春情荡漾,宋语桐(宋雨桐),2012/2/22 12:39,https://xiazai.xqishu.com/rar/春情荡漾.rar,https://xiazai.xqishu.com/txt/春情荡漾.txt,0,"真终于到了！她梦想中的京都,为了待在姑姑身边她来到冰川家帮佣,可这大少爷真不是普通的帅,害她看傻眼不自觉的向人家「投怀送抱」,但姑姑干么警告她别爱上冰川家的男人？而那顽劣二少爷更笑她是不懂家事的花痴,哼,决定挽袖洗手做羹汤让人瞧瞧真本事,谁知肉没切成手指却差点变佐料,看得连酷酷的他都忍不住笑她,这回又傻傻的险些被个老色鬼强了去,不料他大少爷竟要她下跪给人赔罪"
春色绵绵,宋语桐(宋雨桐),2012/2/22 12:39,https://xiazai.xqishu.com/rar/春色绵绵.rar,https://xiazai.xqishu.com/txt/春色绵绵.txt,0,她有这么滞销吗？
春香说,于晴,2011/10/22 19:28,https://xiazai.xqishu.com/rar/春香说.rar,https://xiazai.xqishu.com/txt/春香说.txt,0,暂无
春之梦幻,岑凯伦,2012/2/22 23:03,https://xiazai.xqishu.com/rar/春之梦幻.rar,https://xiazai.xqishu.com/txt/春之梦幻.txt,0,马家四千金：秋诗、爱诗、梦诗、丽诗，
纯情大野狼,夕烟,2011/10/26 15:36,https://xiazai.xqishu.com/rar/纯情大野狼.rar,https://xiazai.xqishu.com/txt/纯情大野狼.txt,0,jar电子书格式
纯情小后妈,别凡,2011/10/24 13:46,https://xiazai.xqishu.com/rar/纯情小后妈.rar,https://xiazai.xqishu.com/txt/纯情小后妈.txt,0,不要这么恶搞好不好....
纯属意外,席绢,2011/10/23 20:30,https://xiazai.xqishu.com/rar/纯属意外.rar,https://xiazai.xqishu.com/txt/纯属意外.txt,0,他_今年一十九，已婚，育有一子──意外的啦！
此心无垠,无非由,2015/4/17 15:08,https://xiazai.xqishu.com/rar/此心无垠.rar,https://xiazai.xqishu.com/txt/此心无垠.txt,0,"她神秘地穿越，竟莫明成了另一个时空的自己。她天性散漫，随遇而安，只喜欢吃睡二字。不料一场帝王选妃的百花盛宴，将她推向宿命的深渊。
????在男权至上、妻妾成群的天下，她曾经一朝得尽宠爱，更妄想得到坚贞的爱情；却不料百转千回之后，成了权利斗争中，一枚小小的棋子。
????经历了阴谋、背叛和绝望之后，她终于把心磨练成铁，设下瞒天过海之计，只为此心，能自由无垠"
匆匆太匆匆,琼瑶,2011/10/22 1:18,https://xiazai.xqishu.com/rar/匆匆太匆匆.rar,https://xiazai.xqishu.com/txt/匆匆太匆匆.txt,0,暂无
从八零年代开始挥霍,阿懒,2011/10/23 20:29,https://xiazai.xqishu.com/rar/从八零年代开始挥霍.rar,https://xiazai.xqishu.com/txt/从八零年代开始挥霍.txt,0,看多了群魔乱舞，看多了血肉横飞，让我们静静的泡上一杯茶或者其他，找一个安静的下午或者寂寞的午夜，看看，想想，重温一下或许你也经历过的这些事情
大美女爱上蛙,井蛙语海,2011/10/27 1:22,https://xiazai.xqishu.com/rar/大美女爱上蛙.rar,https://xiazai.xqishu.com/txt/大美女爱上蛙.txt,0,jar电子书格式
大明女相之绿柳含烟,月明秦时,2011/10/25 12:45,https://xiazai.xqishu.com/rar/大明女相之绿柳含烟.rar,https://xiazai.xqishu.com/txt/大明女相之绿柳含烟.txt,0,第二卷：丈夫征战沙场的日子，她更深地卷入了宫闱争宠和朝廷争权的斗争中来。而突如其来的一场大病也迫使她去面对曾经的感情：原来丈夫与她竟是海誓山盟的恋人，可到底是什么让相爱的人相对却不能相认？
大清遗梦,琉璃薄苏,2011/10/25 12:45,https://xiazai.xqishu.com/rar/大清遗梦.rar,https://xiazai.xqishu.com/txt/大清遗梦.txt,0,现代女子薄晶因遭遇爱情之伤，遂接受一个神秘老太婆的逃避建议，穿越时空来到顺治年间的清朝。薄晶魂替觉罗氏琳若并选秀入宫，在后宫的斗智斗勇中，从答应一步步晋升为琳妃；同时她也亲眼目睹了皇后、淑妃、希微等皇室妻妾起起落落的命运。原本简单的人情之道，因为夹杂着家族、权势、恩怨、私心而变得扑朔迷离，难以明断。更让薄晶始料不及的是这宫廷之中竟然还有一个与自己同样穿越时空而回的人，那人正预谋着改变既定的历史历史还能改变吗？现代女子薄晶又能否适应清宫内院的风云变幻、找到真爱？?
大叔，休书拿来！,九策,2011/10/18 3:30,https://xiazai.xqishu.com/rar/大叔，休书拿来！.rar,https://xiazai.xqishu.com/txt/大叔，休书拿来！.txt,0,江湖人都知道，邪教大魔头邪战有一个小他一轮的“小女儿”——云初君，含在嘴里，捧在心窝。他最大的情敌是武林盟盟主连无赫。
大兴皇朝番外①②③,于晴,2011/10/22 19:28,https://xiazai.xqishu.com/rar/大兴皇朝番外①②③.rar,https://xiazai.xqishu.com/txt/大兴皇朝番外①②③.txt,0,暂无
大兴王朝,于晴,2011/10/22 19:26,https://xiazai.xqishu.com/rar/大兴王朝.rar,https://xiazai.xqishu.com/txt/大兴王朝.txt,0,暂无
单身隐私,安顿,2011/10/24 0:57,https://xiazai.xqishu.com/rar/单身隐私.rar,https://xiazai.xqishu.com/txt/单身隐私.txt,0,在如花的岁月里，我得到过深切的爱，这就够了.已经3年没听到他的消息了。不知道他在哪里，生活得怎么样，是否还记得我?这个痴情女子。这一切对我已经不再有意义，我已经习惯了无爱无恨，平静如水的?独身生活，不想有什么人重新走进我的生活，让我再受那般伤害，但我至今仍然无?法恨他，他毕竟是我此生唯一爱过的人呵！
当黑帮小姐遇到黑帮少爷,无情冷月,2011/10/21 9:25,https://xiazai.xqishu.com/rar/当黑帮小姐遇到黑帮少爷.rar,https://xiazai.xqishu.com/txt/当黑帮小姐遇到黑帮少爷.txt,0,暂无
当家主母,席绢,2011/10/23 20:30,https://xiazai.xqishu.com/rar/当家主母.rar,https://xiazai.xqishu.com/txt/当家主母.txt,0,麻烦！他实在是太讨厌麻烦了！
当魔鬼谈恋爱,深雪,2011/10/25 12:45,https://xiazai.xqishu.com/rar/当魔鬼谈恋爱.rar,https://xiazai.xqishu.com/txt/当魔鬼谈恋爱.txt,0,他英俊、富有、才华盖世。
当男孩爱上女人,吴棱,2011/10/24 19:42,https://xiazai.xqishu.com/rar/当男孩爱上女人.rar,https://xiazai.xqishu.com/txt/当男孩爱上女人.txt,0,情的最高境界，是为对方放弃一切——包括他（她）自己！情的标准定义，是为对方牺牲一切——包括自己的生命
当男人遇上女人,于晴,2011/10/22 19:26,https://xiazai.xqishu.com/rar/当男人遇上女人.rar,https://xiazai.xqishu.com/txt/当男人遇上女人.txt,0,暂无
当我爱上校花时,eleven,2011/10/22 11:56,https://xiazai.xqishu.com/rar/当我爱上校花时.rar,https://xiazai.xqishu.com/txt/当我爱上校花时.txt,0,暂无
当心我用千鸟了结你,竞辰,2011/10/24 0:57,https://xiazai.xqishu.com/rar/当心我用千鸟了结你.rar,https://xiazai.xqishu.com/txt/当心我用千鸟了结你.txt,0,也是一个极其豪放的女生。军训时就靠着以前学过跆拳道的三拳两脚放倒了一个欺负同学的男生，
荡风追,镜中非静,2012/2/22 12:39,https://xiazai.xqishu.com/rar/荡风追.rar,https://xiazai.xqishu.com/txt/荡风追.txt,0,"风宁是个聋哑的受伤少女，在奇怪的车祸后穿越时空，成为轩辕世家的长子。原本以为从此可以幸福的生活，却没想到早在转世时，便陷入了一场阴谋之中。他只想逃跑，只想逃避，却深陷其中，无法摆脱。所有的人都有着自己的秘密，而他，则是这些秘密揭开真相的唯一！我是谁？你又是谁？为什麽一切都要分得那麽的清楚！我只想爱，想被爱！就算不会爱，至少不要伤害！我是谁?你是谁?前世是什麽?今世又算得了什麽!只要我愿意,只要你幸福,我可以做出任何的事情!互相的伤害，自以为是的隐瞒，一切的一切那麽真却又是多麽的愚蠢我们在爱情中互相利用，互相猜忌，互相伤害所有的纠缠永世不得解脱！～～～～～～～～～～～～～～～厄～绝对不会是悲剧。只不过人家觉得这样的简介教有内涵！（已经被ｐａｉ飞了！）应该会是np吧～如果在写的过程中没有很大的变动就绝对是np！我是好妈妈，决不会让可爱的孩子死翘翘的。死了就不np了！虐的话，一点点，就一点点～"
到处是秘密,于晴,2011/10/22 19:26,https://xiazai.xqishu.com/rar/到处是秘密.rar,https://xiazai.xqishu.com/txt/到处是秘密.txt,0,暂无
等待离婚的日子,陈翠,2012/2/22 12:39,https://xiazai.xqishu.com/rar/等待离婚的日子.rar,https://xiazai.xqishu.com/txt/等待离婚的日子.txt,0,如果你此刻正对爱情充满渴望，以为婚姻是又一场热烈情怀的开始，那么建议你看看这本书；如果你即将步入婚姻殿堂希望与对方长久厮守相安无事，又或者情感平淡正处于婚姻之痒，那么你一定要看看这本书。
等一个人咖啡,九把刀,2011/10/22 11:56,https://xiazai.xqishu.com/rar/等一个人咖啡.rar,https://xiazai.xqishu.com/txt/等一个人咖啡.txt,0,暂无
帝都赋之和绅,轻罗小扇,2012/2/22 12:39,https://xiazai.xqishu.com/rar/帝都赋之和绅.rar,https://xiazai.xqishu.com/txt/帝都赋之和绅.txt,0,点下朱砂，20年後，如若相见，定当补偿。
帝王业,寐语者,2011/10/24 0:57,https://xiazai.xqishu.com/rar/帝王业.rar,https://xiazai.xqishu.com/txt/帝王业.txt,0,铁与血，流血千里帝王路
帝王游戏,古意,2012/2/22 12:39,https://xiazai.xqishu.com/rar/帝王游戏.rar,https://xiazai.xqishu.com/txt/帝王游戏.txt,0,重生在青楼，风情万种的她，竟然不是红牌姑娘幸好，幸好，幸好！可是当看到那一群貌美如花的姑娘望着她，难道她，她，她竟然是这万花楼的老大？
第八号当铺,深雪,2011/10/26 15:36,https://xiazai.xqishu.com/rar/第八号当铺.rar,https://xiazai.xqishu.com/txt/第八号当铺.txt,0,jar电子书格式
第二,席绢,2015/1/17 10:59,https://xiazai.xqishu.com/rar/第二.rar,https://xiazai.xqishu.com/txt/第二.txt,0,暂无
第三种爱情,自由行走,2011/10/24 6:15,https://xiazai.xqishu.com/rar/第三种爱情.rar,https://xiazai.xqishu.com/txt/第三种爱情.txt,0,他爱上了她，在她还不知道他是谁的时候。他想给她一切，只是他需要时间。她也一样，她甚至无法抵抗他的清澈眼神。不该开始的，往往都会开始，一旦开始了，就只能在甜蜜与伤痛中沉沦。他说：不要想将来，将来让我来想。她说：我不要将来，我只要现在。真的能做到吗？
第一贵妇,熙宝,2011/10/16 8:07,https://xiazai.xqishu.com/rar/第一贵妇.rar,https://xiazai.xqishu.com/txt/第一贵妇.txt,0,他撇我一眼，不说话，额头上的青筋抖动了一下。
第一皇妃,犬犬,2015/4/17 15:06,https://xiazai.xqishu.com/rar/第一皇妃.rar,https://xiazai.xqishu.com/txt/第一皇妃.txt,0,"她是天之骄女，一个传说、一场梦、一次穿越，让她来到三千年前的古代赫梯，从叛军首领到米特女王，她的冷静聪慧在这古老的时空中无往不利，却偏偏逃脱不了他狂肆的爱。
????他为帝王，权力、狡诈、野心，一样不缺，但权力是为了保护她，野心是为了给她最好的一切，狡诈则是为了能够得到她。
????命运注定了他们此生的相遇，更是千世轮回的因果，历史洪流潺潺，爱情缱绻绵绵，融合成那遥远的时空纷飞的一页。"
点绛唇,席绢,2015/1/7 17:55,https://xiazai.xqishu.com/rar/点绛唇.rar,https://xiazai.xqishu.com/txt/点绛唇.txt,0,暂无
刁钻金钗,星葶,2015/4/17 6:33,https://xiazai.xqishu.com/rar/刁钻金钗.rar,https://xiazai.xqishu.com/txt/刁钻金钗.txt,0,暂无
掉到大清做小妾,扑火,2011/10/24 6:15,https://xiazai.xqishu.com/rar/掉到大清做小妾.rar,https://xiazai.xqishu.com/txt/掉到大清做小妾.txt,0,正因为参选秀女者出身不低，因此她们一旦入选，就或者进入皇帝的后宫，或者支配宗室皇子皇孙。虽然说高处不胜寒，危机四伏。但是更有可能光宗耀祖，因此这些满洲家的小姐们在娘家时，家人都不敢小觑，都对她们宠爱备至，人称“当家姑奶奶”。
谍海恋情,伊恩·弗莱明,2011/10/22 11:56,https://xiazai.xqishu.com/rar/谍海恋情.rar,https://xiazai.xqishu.com/txt/谍海恋情.txt,0,暂无
东京东,童非非,2011/10/27 1:22,https://xiazai.xqishu.com/rar/东京东.rar,https://xiazai.xqishu.com/txt/东京东.txt,0,jar电子书格式
都是那个吻害的,沈洛,2011/10/26 15:36,https://xiazai.xqishu.com/rar/都是那个吻害的.rar,https://xiazai.xqishu.com/txt/都是那个吻害的.txt,0,jar电子书格式
斗妻番外篇,于晴,2011/10/22 19:26,https://xiazai.xqishu.com/rar/斗妻番外篇.rar,https://xiazai.xqishu.com/txt/斗妻番外篇.txt,0,暂无
独钓寒江雪,龙庭江雪,2012/2/22 12:39,https://xiazai.xqishu.com/rar/独钓寒江雪.rar,https://xiazai.xqishu.com/txt/独钓寒江雪.txt,0,不同时空，不同际遇，
独倾君心,于晴,2011/10/22 19:26,https://xiazai.xqishu.com/rar/独倾君心.rar,https://xiazai.xqishu.com/txt/独倾君心.txt,0,暂无
独自去偷欢,席绢,2011/10/23 20:30,https://xiazai.xqishu.com/rar/独自去偷欢.rar,https://xiazai.xqishu.com/txt/独自去偷欢.txt,0,沈_、__，
赌场恩仇记,伊恩·弗莱明,2011/10/22 11:56,https://xiazai.xqishu.com/rar/赌场恩仇记.rar,https://xiazai.xqishu.com/txt/赌场恩仇记.txt,0,暂无
赌局,易人北,2011/10/26 15:36,https://xiazai.xqishu.com/rar/赌局.rar,https://xiazai.xqishu.com/txt/赌局.txt,0,两位皇子无心的玩笑赌约，让一位生在淳朴乡下的庄稼汉子，瞬间跃上枝头做凤凰！这位身强体健、头壮但脑不怎么善用的堂堂八尺男儿铁牛，糊里糊涂地“嫁”入皇家，开始他有听没有懂的王妃生活。
妒妇,纳兰,2011/10/24 6:15,https://xiazai.xqishu.com/rar/妒妇.rar,https://xiazai.xqishu.com/txt/妒妇.txt,0,照样敌不过男人的花心。
断肠芳草远,舞月飘雪,2012/2/22 12:39,https://xiazai.xqishu.com/rar/断肠芳草远.rar,https://xiazai.xqishu.com/txt/断肠芳草远.txt,0,她，独倚栏杆，幽怨低吟：“春已半，触目此情无限。十二阑干闲倚遍，愁来天不管。好是风和日暖，输与莺莺燕燕。满院落花不卷，断肠芳草远。”?他，远走他乡，梦回独叹：“少情怨，此去经年心定还。黑发去白发来，唯惧归鸿远。待来年春芽暖，柳枝来来回回...
断指娘子,于晴,2011/10/22 19:26,https://xiazai.xqishu.com/rar/断指娘子.rar,https://xiazai.xqishu.com/txt/断指娘子.txt,0,暂无
对不起穿错了,罗衣,2011/10/21 5:03,https://xiazai.xqishu.com/rar/对不起穿错了.rar,https://xiazai.xqishu.com/txt/对不起穿错了.txt,0,一个发誓在完成任务的同时爱情与事业并重，搞几段轰轰烈烈的艳遇；
恶魔的爱女,典心,2011/10/26 15:36,https://xiazai.xqishu.com/rar/恶魔的爱女.rar,https://xiazai.xqishu.com/txt/恶魔的爱女.txt,0,jar电子书格式
恶魔的天使,冷钻,2011/10/27 1:22,https://xiazai.xqishu.com/rar/恶魔的天使.rar,https://xiazai.xqishu.com/txt/恶魔的天使.txt,0,jar电子书格式
恶魔的甜蜜陷阱,紫乌鸦,2011/10/24 13:46,https://xiazai.xqishu.com/rar/恶魔的甜蜜陷阱.rar,https://xiazai.xqishu.com/txt/恶魔的甜蜜陷阱.txt,0,一场庄严肃穆的丧礼过后，静静聆听完律师宣读遗嘱的众亲属们在听到早已意料中的内容后，带着心满意足的笑容开始鱼贯地走出宏伟教堂内所附设的小房间，只余留下两名身穿黑色丧服的金发与黑发男子以及另一名同样身穿丧服，却美丽可爱的像尊瑭瓷娃娃般的黑发小娃儿一同留在沉闷凝重的空气里头。
恶魔赖上乖乖女,卡卡,2011/10/21 5:03,https://xiazai.xqishu.com/rar/恶魔赖上乖乖女.rar,https://xiazai.xqishu.com/txt/恶魔赖上乖乖女.txt,0,是变成恶魔还是逃跑
恶魔小组,银锋,2011/10/27 1:22,https://xiazai.xqishu.com/rar/恶魔小组.rar,https://xiazai.xqishu.com/txt/恶魔小组.txt,0,jar电子书格式
恩人好无赖,裘梦,2011/10/24 6:15,https://xiazai.xqishu.com/rar/恩人好无赖.rar,https://xiazai.xqishu.com/txt/恩人好无赖.txt,0,反正闲王府的十三小姐当久了，换个身份也颇有趣，
二两娘子,安思源,2011/10/21 5:05,https://xiazai.xqishu.com/rar/二两娘子.rar,https://xiazai.xqishu.com/txt/二两娘子.txt,0,终于，十七岁的时候她初为人妇；又终于，二十岁的时候她变成了寡妇。
二年二班蜜恋美男,小雅,2011/10/27 1:22,https://xiazai.xqishu.com/rar/二年二班蜜恋美男.rar,https://xiazai.xqishu.com/txt/二年二班蜜恋美男.txt,0,jar电子书格式
法老王的情妇,黄若文,2011/10/24 0:57,https://xiazai.xqishu.com/rar/法老王的情妇.rar,https://xiazai.xqishu.com/txt/法老王的情妇.txt,0,为了巩固地位，他必须四处征战，灭敌无数，十年来他的_悍绝情让埃及跃上强国霸位，却令快乐无忧的公主那法娣妮族毁人亡，一日，王城外始料未及的邂逅，就此改变二人的命运
反骨金钗,梦云,2014/11/23 1:37,https://xiazai.xqishu.com/rar/反骨金钗.rar,https://xiazai.xqishu.com/txt/反骨金钗.txt,0,暂无
飞花之春,暗夜女巫,2011/10/24 13:46,https://xiazai.xqishu.com/rar/飞花之春.rar,https://xiazai.xqishu.com/txt/飞花之春.txt,0,对不起，我可不接受包办婚姻，跟何况自己活到现在还没谈过恋爱！
妃临六界：唯我独宠,若有所湿,2011/10/18 3:30,https://xiazai.xqishu.com/rar/妃临六界：唯我独宠.rar,https://xiazai.xqishu.com/txt/妃临六界：唯我独宠.txt,0,她不过是为了找回项链，怎么会穿越到异世界？
非常狼族,孟琴,2011/10/24 6:15,https://xiazai.xqishu.com/rar/非常狼族.rar,https://xiazai.xqishu.com/txt/非常狼族.txt,0,没事儿还冒出来个舅舅！啥？这舅舅还不是亲的？！
非君莫属,于晴,2011/10/22 19:26,https://xiazai.xqishu.com/rar/非君莫属.rar,https://xiazai.xqishu.com/txt/非君莫属.txt,0,暂无
非你莫属,席绢,2011/10/25 12:45,https://xiazai.xqishu.com/rar/非你莫属.rar,https://xiazai.xqishu.com/txt/非你莫属.txt,0,　　包括自家对面那位刚搬来的新邻居；?
肥妞翻身大作战,欣欣君,2011/10/27 1:22,https://xiazai.xqishu.com/rar/肥妞翻身大作战.rar,https://xiazai.xqishu.com/txt/肥妞翻身大作战.txt,0,jar电子书格式
粉嫩小王妃,游魂无泪,2011/10/18 3:30,https://xiazai.xqishu.com/rar/粉嫩小王妃.rar,https://xiazai.xqishu.com/txt/粉嫩小王妃.txt,0,第一次，一盆菜汤泼下来，两人打的不可开交，得知真相，纳兰云朝简直要吐血：“我绝不嫁给这个扫把星！”东方风旭也不甘示弱：“你以为我想娶你？要内涵没内涵，要身材没身材，倒贴我都不要！”哼，不要？不要你还像跟屁虫似的连着？王爷？不过是我的一个玩物。
风帮少主,宋语桐(宋雨桐),2012/2/22 12:39,https://xiazai.xqishu.com/rar/风帮少主.rar,https://xiazai.xqishu.com/txt/风帮少主.txt,0,双亲过世前要她来找风，但没想到一待就是三年多，
风暴女神,vivina2000,2011/10/24 0:57,https://xiazai.xqishu.com/rar/风暴女神.rar,https://xiazai.xqishu.com/txt/风暴女神.txt,0,“我，凯罗尔，应验于粘土版上的咒语，从此为坎坷的命运，饮泣于尼罗河底”
风吹向何方,天下尘埃,2011/10/24 19:42,https://xiazai.xqishu.com/rar/风吹向何方.rar,https://xiazai.xqishu.com/txt/风吹向何方.txt,0,他乖张多疑，冷酷无情，是一个残暴的王；
风神之说,候已,2011/10/24 19:42,https://xiazai.xqishu.com/rar/风神之说.rar,https://xiazai.xqishu.com/txt/风神之说.txt,0,"高一学生夜弥生对同班的土里土气却成绩优秀的女生唐娑伊很有偏见,一日跟踪她回家,发现了天大的秘密——这个看似平凡的女生，居然是神人的后代，而且:其实美丽非凡!夜弥生从此被深深吸引,为这个举止粗鲁但貌若天仙的女生.他喜欢上了她,可是,一个是神人的后裔,一个是平凡的中学生,他要如何做才配得上她,是他一生的难题......"
风烟引（最终版）,伊吕,2011/10/23 16:57,https://xiazai.xqishu.com/rar/风烟引（最终版）.rar,https://xiazai.xqishu.com/txt/风烟引（最终版）.txt,0,目录：
风月无双,瞳微,2011/10/24 19:42,https://xiazai.xqishu.com/rar/风月无双.rar,https://xiazai.xqishu.com/txt/风月无双.txt,0,一共四部全集完。
风逐梧桐,栀子染,2011/10/18 3:30,https://xiazai.xqishu.com/rar/风逐梧桐.rar,https://xiazai.xqishu.com/txt/风逐梧桐.txt,0,她只是一个平凡的人，与所在乎的人偏安一隅就好，过她自己的日子
疯狂时代小糊涂,梦幻神龟,2011/10/18 3:30,https://xiazai.xqishu.com/rar/疯狂时代小糊涂.rar,https://xiazai.xqishu.com/txt/疯狂时代小糊涂.txt,0,主人公李青深深的暗恋着一个女孩，孟香怡，每每见到她时，内心产生恐惧，害怕。而当看不见她时，却又心慌意乱，想入飞飞。他自己身边也有一个曾经就默默爱着自己的女孩，姚兰。一个是自己深爱的人，她已令属他人，内心依然想着她。
逢魔时刻,席绢,2011/10/23 20:30,https://xiazai.xqishu.com/rar/逢魔时刻.rar,https://xiazai.xqishu.com/txt/逢魔时刻.txt,0,__痛扁__牛皮糖替天行道一下好_??世上怎_有____的男人!?
凤斗,竹喧,2015/4/17 6:33,https://xiazai.xqishu.com/rar/凤斗.rar,https://xiazai.xqishu.com/txt/凤斗.txt,0,暂无
凤凰女王,纯黑的猫,2011/10/24 19:42,https://xiazai.xqishu.com/rar/凤凰女王.rar,https://xiazai.xqishu.com/txt/凤凰女王.txt,0,你不是我们的孩子
凤家女,清枫聆心,2011/10/16 8:07,https://xiazai.xqishu.com/rar/凤家女.rar,https://xiazai.xqishu.com/txt/凤家女.txt,0,重生！此文也有重生，不过此类非彼类。
凤命天子之思情刀,冷风扬,2011/10/24 13:46,https://xiazai.xqishu.com/rar/凤命天子之思情刀.rar,https://xiazai.xqishu.com/txt/凤命天子之思情刀.txt,0,在这片大陆上，有着三个国家，贡国，云国和兴国，三国实力相当，大有群雄逐鹿之意。而在这片大陆上，只有一个江湖，天下之大唯有江湖，行走在江湖里的人不分国界，只重视实力。
凤栖梧桐,念烟羽,2012/2/22 12:39,https://xiazai.xqishu.com/rar/凤栖梧桐.rar,https://xiazai.xqishu.com/txt/凤栖梧桐.txt,0,而她?是只伤心小鸟?带着虚渺的期盼?那边的他?如风般软弱
凤求凰,于晴,2015/4/17 20:14,https://xiazai.xqishu.com/rar/凤求凰.rar,https://xiazai.xqishu.com/txt/凤求凰.txt,0,暂无
凤箫折扇美人,冷清明,2011/10/24 0:57,https://xiazai.xqishu.com/rar/凤箫折扇美人.rar,https://xiazai.xqishu.com/txt/凤箫折扇美人.txt,0,唱一支抑扬顿挫婉转曲；书一段聚散离合痴怨说。烟波浩渺，浸染着山川河岳；风月柔和，笼罩在亭台楼阁。不经心、能惊起、千秋过客；一回眸、已身在、万里星河。叹只叹：半生劳碌功名少；两鬓沧桑忧怨多。人易老；曲难和。
夫满天下,傲薇,2011/10/16 8:07,https://xiazai.xqishu.com/rar/夫满天下.rar,https://xiazai.xqishu.com/txt/夫满天下.txt,0,命运的坎坷让她看到自己的不足，她一步步蜕变，一步步成长。漫漫修仙之路，何处才是终点。
浮沉岁月,青春似火,2011/10/24 19:42,https://xiazai.xqishu.com/rar/浮沉岁月.rar,https://xiazai.xqishu.com/txt/浮沉岁月.txt,0,茫然四顾，
